TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income,Product Name,Price_y
TR32896,317,2022-08-09,P5,4200,3,12600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",55,0,Married,"13,89",Thai Tea,4200
TR55449,317,2022-08-29,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",55,0,Married,"13,89",Thai Tea,4200
TR69581,148,2022-04-29,P5,4200,2,8400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",45,0,Married,"19,68",Thai Tea,4200
TR56601,328,2022-12-24,P9,10000,1,10000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",36,0,Married,"10,53",Yoghurt,10000
TR49201,233,2022-09-19,P9,10000,3,30000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",43,1,Married,"5,69",Yoghurt,10000
TR69908,321,2022-11-11,P9,10000,5,50000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",45,0,Married,"8,03",Yoghurt,10000
TR58415,321,2022-12-24,P9,10000,2,20000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",45,0,Married,"8,03",Yoghurt,10000
TR44611,181,2022-05-28,P9,10000,5,50000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",33,1,Married,"9,94",Yoghurt,10000
TR28184,117,2022-06-19,P9,10000,4,40000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",45,1,Married,"12,55",Yoghurt,10000
TR35016,45,2022-06-08,P9,10000,3,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",53,0,Married,"9,25",Yoghurt,10000
TR71741,36,2022-08-28,P9,10000,6,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",32,1,Married,"10,4",Yoghurt,10000
TR57556,67,2022-09-08,P9,10000,2,20000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",19,0,Single,0,Yoghurt,10000
TR6745,67,2022-03-11,P9,10000,2,20000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",19,0,Single,0,Yoghurt,10000
TR31439,67,2022-09-14,P9,10000,6,60000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",19,0,Single,0,Yoghurt,10000
TR28506,230,2022-07-01,P9,10000,3,30000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",40,1,Married,"4,32",Yoghurt,10000
TR13613,230,2022-03-22,P9,10000,1,10000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",40,1,Married,"4,32",Yoghurt,10000
TR13717,256,2022-09-17,P9,10000,2,20000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",56,0,Married,"7,09",Yoghurt,10000
TR64422,256,2022-12-08,P9,10000,4,40000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",56,0,Married,"7,09",Yoghurt,10000
TR456,393,2022-03-07,P9,10000,5,50000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",22,0,Single,0,Yoghurt,10000
TR81199,393,2022-06-08,P9,10000,6,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",22,0,Single,0,Yoghurt,10000
TR88485,442,2022-07-22,P9,10000,7,70000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",42,1,Married,"14,88",Yoghurt,10000
TR88217,442,2022-10-01,P9,10000,1,10000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",42,1,Married,"14,88",Yoghurt,10000
TR62540,324,2022-09-17,P9,10000,2,20000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",36,1,Married,"10,59",Yoghurt,10000
TR49832,324,2022-07-15,P9,10000,7,70000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",36,1,Married,"10,59",Yoghurt,10000
TR82377,356,2022-08-13,P9,10000,5,50000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",56,0,Married,"13,25",Yoghurt,10000
TR223,154,2022-04-16,P9,10000,3,30000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",31,0,Married,"8,36",Yoghurt,10000
TR33794,169,2022-01-20,P9,10000,6,60000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",34,0,Married,"3,97",Yoghurt,10000
TR28269,131,2022-01-30,P9,10000,5,50000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",25,0,Single,"7,12",Yoghurt,10000
TR90952,362,2022-08-07,P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",25,0,Single,"7,47",Yoghurt,10000
TR15338,168,2022-01-07,P9,10000,7,70000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",27,0,Married,"4,88",Yoghurt,10000
TR80981,168,2022-06-18,P9,10000,5,50000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",27,0,Married,"4,88",Yoghurt,10000
TR37247,168,2022-07-27,P9,10000,6,60000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",27,0,Married,"4,88",Yoghurt,10000
TR77372,114,2022-12-12,P9,10000,7,70000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",22,0,Single,"3,14",Yoghurt,10000
TR61203,180,2022-09-09,P9,10000,4,40000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",22,1,Married,"4,07",Yoghurt,10000
TR41552,219,2022-05-12,P9,10000,3,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",39,0,Single,"9,73",Yoghurt,10000
TR6881,219,2022-10-13,P9,10000,1,10000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",39,0,Single,"9,73",Yoghurt,10000
TR45061,152,2022-10-17,P9,10000,2,20000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",59,1,Married,"10,68",Yoghurt,10000
TR66614,152,2022-06-14,P9,10000,6,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",59,1,Married,"10,68",Yoghurt,10000
TR24433,152,2022-10-28,P9,10000,6,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",59,1,Married,"10,68",Yoghurt,10000
TR38231,384,2022-02-16,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",59,1,Married,"4,42",Yoghurt,10000
TR96548,195,2022-07-26,P9,10000,7,70000,13,Buana,Buana,General Trade,"-1,26916","116,825264",31,1,Married,"10,91",Yoghurt,10000
TR62021,66,2022-07-03,P9,10000,6,60000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",37,1,Married,"3,04",Yoghurt,10000
TR374,57,2022-03-30,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",33,1,Married,"6,5",Yoghurt,10000
TR74832,57,2022-01-25,P9,10000,2,20000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",33,1,Married,"6,5",Yoghurt,10000
TR41300,57,2022-02-15,P9,10000,7,70000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",33,1,Married,"6,5",Yoghurt,10000
TR40627,101,2022-03-02,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",61,1,Married,"54,2",Yoghurt,10000
TR81906,101,2022-07-10,P9,10000,2,20000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",61,1,Married,"54,2",Yoghurt,10000
TR10247,101,2022-08-13,P9,10000,4,40000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",61,1,Married,"54,2",Yoghurt,10000
TR47702,101,2022-05-05,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",61,1,Married,"54,2",Yoghurt,10000
TR38698,428,2022-03-06,P9,10000,5,50000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",60,1,Married,"4,49",Yoghurt,10000
TR6695,220,2022-06-07,P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",45,0,Married,"16,35",Yoghurt,10000
TR94100,205,2022-12-12,P9,10000,5,50000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",46,0,Married,"3,83",Yoghurt,10000
TR36893,263,2022-07-28,P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",40,1,Married,"10,21",Yoghurt,10000
TR57626,263,2022-01-10,P9,10000,2,20000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",40,1,Married,"10,21",Yoghurt,10000
TR59105,247,2022-04-28,P9,10000,6,60000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",33,1,Married,"8,11",Yoghurt,10000
TR5946,247,2022-04-26,P9,10000,3,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",33,1,Married,"8,11",Yoghurt,10000
TR1673,161,2022-07-21,P9,10000,5,50000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",41,0,Married,"20,02",Yoghurt,10000
TR60204,161,2022-03-25,P9,10000,3,30000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",41,0,Married,"20,02",Yoghurt,10000
TR83001,105,2022-05-17,P9,10000,3,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",61,0,Married,"7,54",Yoghurt,10000
TR96509,298,2022-08-02,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",38,1,Married,"8,99",Yoghurt,10000
TR73041,222,2022-01-01,P9,10000,6,60000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",45,0,Married,"15,03",Yoghurt,10000
TR64718,222,2022-06-03,P9,10000,5,50000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",45,0,Married,"15,03",Yoghurt,10000
TR18471,17,2022-02-07,P9,10000,1,10000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",35,0,Married,"3,14",Yoghurt,10000
TR95227,17,2022-11-05,P9,10000,7,70000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",35,0,Married,"3,14",Yoghurt,10000
TR85229,270,2022-12-02,P9,10000,3,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",49,1,Married,"8,81",Yoghurt,10000
TR52284,270,2022-11-19,P9,10000,3,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",49,1,Married,"8,81",Yoghurt,10000
TR71949,270,2022-07-09,P9,10000,4,40000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",49,1,Married,"8,81",Yoghurt,10000
TR24859,231,2022-09-02,P9,10000,5,50000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",51,1,Married,"16,59",Yoghurt,10000
TR85613,231,2022-11-13,P9,10000,7,70000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",51,1,Married,"16,59",Yoghurt,10000
TR46326,165,2022-02-22,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",44,1,Married,"14,58",Yoghurt,10000
TR16356,165,2022-01-01,P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",44,1,Married,"14,58",Yoghurt,10000
TR6066,165,2022-04-24,P9,10000,1,10000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",44,1,Married,"14,58",Yoghurt,10000
TR54176,13,2022-02-24,P9,10000,1,10000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",23,0,Single,"2,03",Yoghurt,10000
TR34331,13,2022-06-18,P9,10000,3,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",23,0,Single,"2,03",Yoghurt,10000
TR17567,435,2022-09-28,P9,10000,6,60000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",29,1,Married,"3,61",Yoghurt,10000
TR20992,435,2022-08-27,P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",29,1,Married,"3,61",Yoghurt,10000
TR77859,435,2022-02-17,P9,10000,5,50000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",29,1,Married,"3,61",Yoghurt,10000
TR10617,221,2022-08-05,P9,10000,3,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",23,1,Single,"7,5",Yoghurt,10000
TR95623,364,2022-04-28,P9,10000,6,60000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",27,1,Married,"3,41",Yoghurt,10000
TR91518,364,2022-09-29,P9,10000,6,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",27,1,Married,"3,41",Yoghurt,10000
TR6401,297,2022-04-21,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",41,1,Married,"12,13",Yoghurt,10000
TR10884,300,2022-02-03,P9,10000,1,10000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",25,1,Single,"4,22",Yoghurt,10000
TR79620,212,2022-04-03,P9,10000,4,40000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",36,0,Married,"7,96",Yoghurt,10000
TR45350,285,2022-10-08,P9,10000,1,10000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",20,0,Single,0,Yoghurt,10000
TR2304,14,2022-11-03,P9,10000,3,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",58,1,Married,"10,18",Yoghurt,10000
TR26498,14,2022-01-07,P9,10000,5,50000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",58,1,Married,"10,18",Yoghurt,10000
TR66345,89,2022-06-06,P9,10000,2,20000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",32,0,Married,"9,68",Yoghurt,10000
TR69326,89,2022-10-19,P9,10000,7,70000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",32,0,Married,"9,68",Yoghurt,10000
TR48377,294,2022-09-03,P9,10000,1,10000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",54,1,Married,"19,07",Yoghurt,10000
TR56796,173,2022-10-06,P9,10000,6,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",59,0,Married,"4,59",Yoghurt,10000
TR65832,173,2022-03-21,P9,10000,3,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",59,0,Married,"4,59",Yoghurt,10000
TR13510,155,2022-08-20,P9,10000,1,10000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",40,0,Married,"7,17",Yoghurt,10000
TR49304,126,2022-10-27,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",56,0,Married,"15,75",Yoghurt,10000
TR31616,416,2022-01-20,P9,10000,5,50000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",27,1,,"3,43",Yoghurt,10000
TR81463,416,2022-01-30,P9,10000,5,50000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",27,1,,"3,43",Yoghurt,10000
TR15420,404,2022-02-22,P9,10000,4,40000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",22,0,Single,"2,69",Yoghurt,10000
TR88740,214,2022-11-26,P9,10000,5,50000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",52,0,Married,"13,14",Yoghurt,10000
TR18969,200,2022-06-05,P9,10000,4,40000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",25,0,Married,"2,39",Yoghurt,10000
TR89187,372,2022-10-24,P9,10000,2,20000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",31,1,Married,"6,19",Yoghurt,10000
TR6491,392,2022-11-30,P9,10000,4,40000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",45,0,Married,"19,68",Yoghurt,10000
TR75134,158,2022-09-06,P9,10000,4,40000,13,Buana,Buana,General Trade,"-1,26916","116,825264",49,1,Married,"5,6",Yoghurt,10000
TR23247,158,2022-08-13,P9,10000,5,50000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",49,1,Married,"5,6",Yoghurt,10000
TR98514,158,2022-08-19,P9,10000,6,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",49,1,Married,"5,6",Yoghurt,10000
TR16146,189,2022-02-03,P9,10000,4,40000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",59,1,Single,"5,15",Yoghurt,10000
TR44843,189,2022-12-29,P9,10000,1,10000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",59,1,Single,"5,15",Yoghurt,10000
TR70430,132,2022-06-27,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",41,0,Married,"17,69",Yoghurt,10000
TR29914,132,2022-05-21,P9,10000,1,10000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",41,0,Married,"17,69",Yoghurt,10000
TR36938,330,2022-03-09,P9,10000,5,50000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",61,1,Married,7,Yoghurt,10000
TR70140,330,2022-01-12,P9,10000,5,50000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",61,1,Married,7,Yoghurt,10000
TR51840,330,2022-11-14,P9,10000,7,70000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",61,1,Married,7,Yoghurt,10000
TR54455,305,2022-03-09,P9,10000,3,30000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",29,1,Married,"4,08",Yoghurt,10000
TR97399,46,2022-08-30,P9,10000,3,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",36,1,Married,"8,31",Yoghurt,10000
TR2071,46,2022-02-03,P9,10000,6,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",36,1,Married,"8,31",Yoghurt,10000
TR75819,397,2022-08-27,P9,10000,1,10000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",24,0,Single,"6,42",Yoghurt,10000
TR18916,39,2022-04-07,P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",66,1,Married,"6,19",Yoghurt,10000
TR34541,39,2022-09-22,P9,10000,6,60000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",66,1,Married,"6,19",Yoghurt,10000
TR97455,39,2022-10-06,P9,10000,1,10000,13,Buana,Buana,General Trade,"-1,26916","116,825264",66,1,Married,"6,19",Yoghurt,10000
TR63205,390,2022-09-28,P9,10000,4,40000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",20,1,Single,"3,7",Yoghurt,10000
TR18667,358,2022-12-22,P9,10000,4,40000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",32,1,Married,"3,2",Yoghurt,10000
TR5759,82,2022-11-09,P9,10000,5,50000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",60,1,Married,"6,24",Yoghurt,10000
TR69041,82,2022-04-20,P9,10000,2,20000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",60,1,Married,"6,24",Yoghurt,10000
TR58087,76,2022-04-26,P9,10000,4,40000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",38,1,Married,"7,88",Yoghurt,10000
TR6622,34,2022-11-18,P9,10000,6,60000,13,Buana,Buana,General Trade,"-1,26916","116,825264",45,0,Married,"6,36",Yoghurt,10000
TR15739,440,2022-04-11,P9,10000,6,60000,13,Buana,Buana,General Trade,"-1,26916","116,825264",40,0,Married,"3,47",Yoghurt,10000
TR77376,136,2022-05-18,P9,10000,4,40000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",28,1,Married,"2,96",Yoghurt,10000
TR28854,136,2022-01-17,P9,10000,4,40000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",28,1,Married,"2,96",Yoghurt,10000
TR10192,412,2022-11-21,P9,10000,6,60000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",18,1,Single,0,Yoghurt,10000
TR1376,331,2022-04-14,P9,10000,6,60000,13,Buana,Buana,General Trade,"-1,26916","116,825264",54,0,Married,"16,19",Yoghurt,10000
TR3425,151,2022-03-11,P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",42,0,Married,"10,38",Yoghurt,10000
TR1869,72,2022-10-06,P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",26,0,Single,"1,81",Yoghurt,10000
TR70767,72,2022-01-08,P9,10000,5,50000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",26,0,Single,"1,81",Yoghurt,10000
TR27212,72,2022-08-15,P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",26,0,Single,"1,81",Yoghurt,10000
TR8922,72,2022-08-25,P9,10000,7,70000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",26,0,Single,"1,81",Yoghurt,10000
TR86888,72,2022-02-26,P9,10000,2,20000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",26,0,Single,"1,81",Yoghurt,10000
TR53646,134,2022-07-30,P9,10000,1,10000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",50,0,Married,"18,62",Yoghurt,10000
TR15499,134,2022-03-29,P9,10000,7,70000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",50,0,Married,"18,62",Yoghurt,10000
TR69803,77,2022-03-10,P9,10000,1,10000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",26,0,Married,"4,67",Yoghurt,10000
TR78283,77,2022-05-25,P9,10000,7,70000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",26,0,Married,"4,67",Yoghurt,10000
TR42912,77,2022-07-07,P9,10000,6,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",26,0,Married,"4,67",Yoghurt,10000
TR15664,77,2022-03-25,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",26,0,Married,"4,67",Yoghurt,10000
TR97622,277,2022-06-02,P9,10000,7,70000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",60,1,Married,"9,38",Yoghurt,10000
TR94357,277,2022-04-03,P9,10000,4,40000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",60,1,Married,"9,38",Yoghurt,10000
TR38427,250,2022-03-30,P9,10000,6,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",30,1,Married,"3,96",Yoghurt,10000
TR72876,434,2022-07-05,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",37,0,Married,"9,33",Yoghurt,10000
TR76485,434,2022-01-15,P9,10000,3,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",37,0,Married,"9,33",Yoghurt,10000
TR72611,257,2022-03-17,P9,10000,2,20000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",60,0,Married,"4,25",Yoghurt,10000
TR84367,112,2022-01-06,P9,10000,2,20000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",31,1,Married,"4,44",Yoghurt,10000
TR78949,248,2022-04-21,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",36,1,Married,"5,76",Yoghurt,10000
TR57541,62,2022-04-26,P9,10000,6,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",51,1,Married,"13,62",Yoghurt,10000
TR92421,29,2022-12-26,P9,10000,2,20000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",59,1,Married,"10,5",Yoghurt,10000
TR93938,29,2022-08-21,P9,10000,5,50000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",59,1,Married,"10,5",Yoghurt,10000
TR84598,137,2022-10-30,P9,10000,5,50000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",34,1,Married,"6,36",Yoghurt,10000
TR33240,75,2022-05-08,P9,10000,6,60000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",34,0,Married,"9,69",Yoghurt,10000
TR33707,75,2022-08-25,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",34,0,Married,"9,69",Yoghurt,10000
TR39547,414,2022-06-29,P9,10000,4,40000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",21,1,Single,"0,74",Yoghurt,10000
TR48241,85,2022-05-18,P9,10000,4,40000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",59,1,Married,"7,89",Yoghurt,10000
TR95530,85,2022-11-03,P9,10000,4,40000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",59,1,Married,"7,89",Yoghurt,10000
TR34717,85,2022-06-25,P9,10000,3,30000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",59,1,Married,"7,89",Yoghurt,10000
TR55490,139,2022-07-28,P9,10000,7,70000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",38,1,Married,"5,17",Yoghurt,10000
TR80548,443,2022-10-29,P9,10000,4,40000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",33,1,,"9,28",Yoghurt,10000
TR18608,408,2022-06-11,P9,10000,7,70000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",34,1,Married,"9,45",Yoghurt,10000
TR87669,106,2022-07-28,P9,10000,3,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",24,0,Single,"6,79",Yoghurt,10000
TR51198,106,2022-12-13,P9,10000,7,70000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",24,0,Single,"6,79",Yoghurt,10000
TR97431,106,2022-07-19,P9,10000,6,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",24,0,Single,"6,79",Yoghurt,10000
TR38535,106,2022-09-22,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",24,0,Single,"6,79",Yoghurt,10000
TR1507,162,2022-01-12,P9,10000,1,10000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",49,0,Married,"11,46",Yoghurt,10000
TR33755,188,2022-02-18,P9,10000,4,40000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",46,1,Married,"25,22",Yoghurt,10000
TR54637,188,2022-05-17,P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",46,1,Married,"25,22",Yoghurt,10000
TR30399,376,2022-03-17,P9,10000,5,50000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",44,0,Married,"14,65",Yoghurt,10000
TR12915,376,2022-02-16,P9,10000,4,40000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",44,0,Married,"14,65",Yoghurt,10000
TR36142,323,2022-06-21,P9,10000,6,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",58,0,Married,"10,55",Yoghurt,10000
TR81763,216,2022-07-12,P9,10000,2,20000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",30,0,Married,"4,82",Yoghurt,10000
TR15829,19,2022-02-05,P9,10000,5,50000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",24,1,Single,"4,14",Yoghurt,10000
TR88930,19,2022-05-30,P9,10000,7,70000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",24,1,Single,"4,14",Yoghurt,10000
TR87564,19,2022-01-27,P9,10000,3,30000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",24,1,Single,"4,14",Yoghurt,10000
TR47402,19,2022-01-21,P9,10000,5,50000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",24,1,Single,"4,14",Yoghurt,10000
